,defillamaId,name,disabled,displayName,module,category,logo,change_1d,change_7d,change_1m,change_7dover7d,change_30dover30d,total24h,total48hto24h,total7d,total30d,total14dto7d,total60dto30d,total1y,average1y,totalAllTime,breakdown24h,chains,protocolType,methodologyURL,methodology,latestFetchIsOk,versionKey,dailyVolume,totalVolume7d,totalVolume30d,parentProtocol
36,2773,Auragi Finance,False,Auragi Finance,auragi,Dexes,https://icons.llamao.fi/icons/protocols/auragi-finance.png,-16.25,-3.6,346.67,-35.43,68.97,134.0,160.0,1077.0,4660.0,1668.0,2757.808497328837,0.0,0.0,22815015.0,{'arbitrum': {'auragi': 134}},['Arbitrum'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/auragi,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,134.0,139.0,30.0,
37,1859,AuraSwap,False,AuraSwap,auraswap,Dexes,https://icons.llamao.fi/icons/protocols/auraswap.png,0.0,0.0,200.0,80.0,88.45,3.0,3.0,27.0,69.0,15.0,36.615233999102344,1683.3687126654713,129.48990097426696,72218.0,{'polygon': {'auraswap': 3}},['Polygon'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/auraswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,3.0,3.0,1.0,
38,1174,AuroraSwap,False,AuroraSwap,auroraswap,Dexes,https://icons.llamao.fi/icons/protocols/auroraswap.png,-12.37,52.59,260.54,95.82,62.08,20803.0,23740.0,151458.0,310690.0,77346.0,191684.95420281513,0.0,0.0,,{'aurora': {'auroraswap': 20803}},['Aurora'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/auroraswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,20803.0,13633.0,5770.0,
39,1074,AutoShark,False,AutoShark,autoshark,Dexes,https://icons.llamao.fi/icons/protocols/autoshark.png,-68.4,-78.54,-33.62,26.16,-45.99,987.0,3123.0,24710.0,836669.0,19587.0,1548969.9801386055,3035552.5092421514,233504.03917247348,1868695529.0,{'bsc': {'autoshark': 987}},['BSC'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/autoshark,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,987.0,4600.0,1487.0,
40,2213,AUX Exchange,False,AUX Exchange,aux-exchange,Dexes,https://icons.llamao.fi/icons/protocols/aux-exchange.png,-35.16,-47.04,34.81,-14.1,11.89,6553.0,10107.0,78539.0,263228.0,91428.0,235264.0369127369,0.0,0.0,,{'aptos': {'aux-exchange': 6553}},['Aptos'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/aux-exchange,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,6553.0,12373.0,4861.0,
41,845,Axial,True,Axial,axial,Dexes,https://icons.llamao.fi/icons/protocols/axial.png,,,,,,,,,,,,,,,,['Avalanche'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/axial,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,,,,
42,2169,BabyDogeSwap,False,BabyDogeSwap,babydogeswap,Dexes,https://icons.llamao.fi/icons/protocols/babydogeswap.jpg,-97.35,-75.98,-80.74,-15.64,203.98,153388.0,5786630.0,10463992.0,30991117.0,12403348.0,10195045.971288748,243946405.28367934,18765108.09874458,352301313.0,{'bsc': {'babydogeswap': 153388}},['BSC'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/babydogeswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,153388.0,638646.0,796270.0,
43,597,BabySwap,False,BabySwap,babyswap,Dexes,https://icons.llamao.fi/icons/protocols/babyswap.png,-65.49,-95.73,-74.41,-25.88,58.23,250828.0,726855.0,9324487.0,31154773.0,12581086.0,19689044.431015432,145682578.41362715,11206352.185663624,25028758939.0,{'bsc': {'babyswap': 250828}},['BSC'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/babyswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,250828.0,5874686.0,980066.0,
44,116,Balancer V1,False,Balancer V1,balancer,Dexes,https://icons.llamao.fi/icons/protocols/balancer-v1.png,,,,-58.37,-79.04,0.0,0.0,2583236.0,23066006.0,6205479.0,110038953.14097214,1412767923.9239693,108674455.68645917,29592974946.0,{'ethereum': {'v1': 0}},['Ethereum'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/balancer,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,v1,0.0,903633.0,2077732.0,parent#balancer
45,2611,Balancer V2,False,Balancer V2,balancer,Dexes,https://icons.llamao.fi/icons/protocols/balancer-v2.png,-60.16,-36.94,13.51,1.22,48.81,46462997.0,116616160.0,650086232.0,2425039525.0,642262411.0,1629672259.649592,17834074331.998783,1371851871.692215,,"{'ethereum': {'v2': 35792316}, 'polygon': {'v2': 1078805}, 'arbitrum': {'v2': 6793203}, 'xdai': {'v2': 2334198}, 'polygon_zkevm': {'v2': 271}, 'avax': {'v2': 308792}, 'base': {'v2': 155412}}","['Ethereum', 'Polygon', 'Arbitrum', 'Gnosis', 'Polygon zkEVM', 'Avalanche', 'Base']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/balancer,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,v2,46462997.0,73685578.0,40932470.0,parent#balancer
46,1995,Bancor V3,False,Bancor V3,bancor,Dexes,https://icons.llamao.fi/icons/protocols/bancor.png,205.07,149.51,1113.94,85.52,26.65,1457097.0,477631.0,6047253.0,15199872.0,3259614.0,12001675.859607007,309376228.2516181,23798171.403970614,,{'ethereum': {'v3': 1457097}},['Ethereum'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/bancor,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,v3,1457097.0,583988.0,120030.0,parent#bancor
47,162,Bancor V2.1,False,Bancor V2.1,bancor,Dexes,https://icons.llamao.fi/icons/protocols/bancor.png,-10.61,,70.28,0.0,92.93,1148157.0,1284492.0,2451879.0,2464729.0,0.0,1277507.8876829995,17631557.999739986,1356273.6922876923,,{'ethereum': {'v2.1': 1148157}},['Ethereum'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/bancor,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,v2.1,1148157.0,0.0,674278.0,parent#bancor
48,3333,BaseSwap V2,False,BaseSwap V2,baseswap,Dexes,https://icons.llamao.fi/icons/protocols/baseswap-v2.jpg,-43.14,-30.22,-75.87,26.61,-12.12,111325.0,195780.0,2210166.0,16920895.0,1745660.0,19255221.0,0.0,0.0,605532114.0,{'base': {'v2': 111325}},['Base'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/baseswap,"{'UserFees': 'User pays 0.25% fees on each swap.', 'Fees': 'All fees come from the user.', 'Revenue': 'All revenue generated comes from user fees.', 'ProtocolRevenue': 'Treasury receives 0.08% of each swap.', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'LPs receive 0.17% of each swap.'}",True,v2,111325.0,159544.0,461363.0,parent#baseswap
49,3507,BaseX,False,BaseX,baseswap,Dexes,https://icons.llamao.fi/icons/protocols/basex.jpg,-32.58,-36.48,102.75,-1.2,74.44,2084177.0,3091259.0,30171299.0,93419281.0,30536257.0,53552635.0,0.0,0.0,365146543.0,{'base': {'v3': 2084177}},['Base'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/baseswap,"{'UserFees': 'User pays a variable percentage on each swap depending on the pool. Minimum: 0.008%, maximum: 1%.', 'Fees': 'All fees come from the user.', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Treasury receives 64% of each swap', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'LPs receive 36% of the current swap fee'}",True,v3,2084177.0,3280922.0,1027936.0,parent#baseswap
50,3251,Beamex,False,Beamex,beamex,Derivatives,https://icons.llamao.fi/icons/protocols/beamex.jpg,143.25,-29.19,78.61,62.11,125.82,233399.0,95949.0,3488584.0,7729715.0,2151942.0,3422982.955983976,0.0,0.0,34444945.0,{'moonbeam': {'beamex-swap': 233399}},['Moonbeam'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/beamex,"{'UserFees': 'Fees from open/close position (0.2%), swap (0.2% to 0.4%) and borrow fee ((assets borrowed)/(total assets in pool)*0.04%)', 'Fees': 'Fees from open/close position (0.2%), liquidations, swap (0.2% to 0.4%), mint and burn (based on tokens balance in the pool) and borrow fee ((assets borrowed)/(total assets in pool)*0.02%)', 'Revenue': '70% of all collected fees are distributed to the treasury', 'ProtocolRevenue': '70% of all collected fees are distributed to the treasury', 'HoldersRevenue': '30% of all collected fees are distributed to $stGLINT stakers', 'SupplySideRevenue': '70% of all collected fees will be distributed to BLP stakers. Currently they are distributed to treasury'}",True,beamex-swap,233399.0,329632.0,130678.0,parent#beamswap
51,1289,BeamSwap Classic,False,BeamSwap Classic,beamswap,Dexes,https://icons.llamao.fi/icons/protocols/beamswap-classic.jpg,-70.98,-87.29,-46.04,-2.01,-37.48,2991.0,10306.0,72435.0,322612.0,73919.0,515988.5121621699,14115605.099331796,1085815.7768716766,450104449.0,{'moonbeam': {'classic': 2991}},['Moonbeam'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/beamswap,"{'UserFees': 'User pays 0.30% fees on each swap.', 'Fees': 'A 0.30% of each swap is collected as trading fees', 'Revenue': 'Protocol receives 0.13% on each swap.', 'ProtocolRevenue': 'Protocol receives 0.13% on each swap.', 'HoldersRevenue': 'Stakers received $GLINT in staking rewards.', 'SupplySideRevenue': 'All user fees are distributed among LPs.'}",True,classic,2991.0,23530.0,5543.0,parent#beamswap
52,2596,BeamSwap Stable AMM,False,BeamSwap Stable AMM,beamswap,Dexes,https://icons.llamao.fi/icons/protocols/beamswap-stable-amm.jpg,,,,-46.97,121.0,0.0,0.0,400286.0,2245002.0,754764.0,1015839.3236841243,12121155.91058156,932396.6085062735,2358170.0,{'moonbeam': {'stable-amm': 0}},['Moonbeam'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/beamswap,"{'UserFees': 'User pays a 0.04% fee on each swap.', 'Fees': 'A 0.04% of each swap is collected as trading fees', 'Revenue': 'Protocol receives 0.02% of the swap fee', 'ProtocolRevenue': 'Protocol receives 0.02% of the swap fee', 'HoldersRevenue': 'Stakers received $GLINT in staking rewards.', 'SupplySideRevenue': '0.02% of the swap fee is distributed to LPs'}",True,stable-amm,0.0,91828.0,12784.0,parent#beamswap
53,3092,BeamSwap V3,False,BeamSwap V3,beamswap-v3,Dexes,https://icons.llamao.fi/icons/protocols/beamswap-v3.jpg,-21.99,-37.01,225.15,-7.33,129.35,234781.0,300959.0,2475555.0,8746973.0,2671465.0,3813772.294032136,0.0,0.0,53819103.0,{'moonbeam': {'v3': 234781}},['Moonbeam'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/beamswap-v3,"{'UserFees': 'User pays 0.01%, 0.05%, 0.3%, or 1% on each swap.', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Protocol receives 16% of fees.', 'HoldersRevenue': 'Holders have no revenue.', 'SupplySideRevenue': '84% of user fees are distributed among LPs.'}",True,v3,234781.0,372740.0,72207.0,parent#beamswap
54,654,Beethoven X DEX,False,Beethoven X DEX,beethoven-x,Dexes,https://icons.llamao.fi/icons/protocols/beethoven-x-dex.jpg,32.93,109.02,255.44,3.42,22.41,3253843.0,2447826.0,16850463.0,60132070.0,16293088.0,49125331.670236096,912526480.6343014,70194344.664177,9819291546.927137,"{'fantom': {'beethoven-x': 184339}, 'optimism': {'beethoven-x': 3069504}}","['Fantom', 'Optimism']",protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/beethoven-x,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,3253843.0,1556733.0,915433.0,parent#beethoven-x
55,749,BenSwap,False,BenSwap,benswap,Dexes,https://icons.llamao.fi/icons/protocols/benswap.jpg,-72.98,-74.55,322.73,-11.56,111.84,5504.0,20370.0,198528.0,498776.0,224481.0,235453.66207442572,2341026.078302777,180078.92910021375,96825725.0,{'smartbch': {'benswap': 5504}},['smartBCH'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/benswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,5504.0,21623.0,1302.0,
56,2588,Bisq,False,Bisq,bisq,Dexes,https://icons.llamao.fi/icons/protocols/bisq.png,36.97,11.09,35.73,-26.95,70.35,441068.0,322018.0,5301643.0,20404089.0,7257065.0,11977560.923158288,136401430.81576046,10492417.755058493,1792152734.0,{'bitcoin': {'bisq': 441068}},['Bitcoin'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/bisq,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,441068.0,397021.0,324966.0,
57,373,BiSwap V2,False,BiSwap V2,biswap,Dexes,https://icons.llamao.fi/icons/protocols/biswap-v2.jpg,,,,,,,,,,,,,,44412845841.09451,,['BSC'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/biswap,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,,,,parent#biswap
58,3605,BLEX,False,BLEX,blex,Derivatives,https://icons.llamao.fi/icons/protocols/blex.jpg,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1646396312700003e-07,0.0,0.0,0.0,{'arbitrum': {'volume': 0}},['Arbitrum'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/blex,"{'UserFees': 'Fees paid by users', 'Fees': 'Fees paid by users', 'Revenue': 'Treasury and token holders revenue', 'ProtocolRevenue': 'Fees going to treasury', 'HoldersRevenue': 'Fees going to governance token holders', 'SupplySideRevenue': 'LPs revenue'}",True,volume,0.0,0.0,0.0,
59,2158,Blue Planet,False,Blue Planet,blue-planet,Dexes,https://icons.llamao.fi/icons/protocols/planet-finance.png,38.63,355.5,601.12,538.75,258.58,214936.0,155044.0,720060.0,1210468.0,112729.0,337575.9654060099,6824619.60208003,524970.7386215406,601311396.0,{'bsc': {'blue-planet': 214936}},['BSC'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/blue-planet,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,214936.0,47187.0,30656.0,parent#planet
60,3530,BMX,False,BMX,bmx,Dexes,https://icons.llamao.fi/icons/protocols/bmx.jpg,129.23,457.65,199.85,106.32,83.93,747468.0,326083.0,14741422.0,28207017.0,7144908.0,15335428.831865765,0.0,0.0,86673121.0,{'base': {'swap': 747468}},['Base'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/bmx,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,swap,747468.0,134038.0,249280.0,parent#morphex
61,3316,TanX.fi,False,TanX.fi,brine,Dexes,https://icons.llamao.fi/icons/protocols/tanx.fi.png,-9.2,5.01,-9.23,45.12,17.71,2967077.0,3267765.0,21574899.0,74729381.0,14866850.0,63486067.55107802,0.0,0.0,,{'ethereum': {'brine': 2967077}},['Ethereum'],protocol,https://github.com/DefiLlama/dimension-adapters/blob/master/dexs/brine,"{'UserFees': 'Swap fees paid by users', 'Fees': 'Swap fees paid by users', 'Revenue': 'Percentage of swap fees going to treasury and/or token holders', 'ProtocolRevenue': 'Percentage of swap fees going to treasury', 'HoldersRevenue': 'Money going to governance token holders', 'SupplySideRevenue': 'Liquidity providers revenue'}",True,,2967077.0,2825618.0,3268805.0,
